ANO|CODIGO_LOCALIDAD|NOMBRE_LOCALIDAD|SEXO|EDAD|CURSODEVIDA|GRUPOEDAD|POBLACION_7
2023|16|Puente Aranda|Mujeres|56|Adultez|55 a 59|1893
2023|16|Puente Aranda|Mujeres|68|Vejez|65 a 69|1136
2023|16|Puente Aranda|Mujeres|26|Juventud|25 a 29|2289
2023|16|Puente Aranda|Mujeres|55|Adultez|55 a 59|1779
2023|16|Puente Aranda|Mujeres|69|Vejez|65 a 69|1095
2023|16|Puente Aranda|Mujeres|67|Vejez|65 a 69|1269
2023|16|Puente Aranda|Mujeres|75|Vejez|75 a 79|755
2023|16|Puente Aranda|Mujeres|1|Primera infancia|00 a 04|1323
2023|16|Puente Aranda|Mujeres|44|Adultez|40 a 44|1764
2023|16|Puente Aranda|Mujeres|60|Vejez|60 a 64|1762
2023|16|Puente Aranda|Mujeres|65|Vejez|65 a 69|1398
2023|16|Puente Aranda|Mujeres|19|Juventud|15 a 19|1475
2023|16|Puente Aranda|Mujeres|17|Adolescencia|15 a 19|1439
2023|16|Puente Aranda|Mujeres|36|Adultez|35 a 39|1949
2023|16|Puente Aranda|Mujeres|49|Adultez|45 a 49|1569
2023|16|Puente Aranda|Mujeres|81|Vejez|80 a 84|515
2023|16|Puente Aranda|Mujeres|11|Infancia|10 a 14|1222
2023|16|Puente Aranda|Mujeres|40|Adultez|40 a 44|1878
2023|16|Puente Aranda|Mujeres|64|Vejez|60 a 64|1457
2023|16|Puente Aranda|Mujeres|31|Adultez|30 a 34|2247
2023|16|Puente Aranda|Mujeres|33|Adultez|30 a 34|2175
2023|16|Puente Aranda|Mujeres|21|Juventud|20 a 24|1717
2023|16|Puente Aranda|Mujeres|73|Vejez|70 a 74|880
2023|16|Puente Aranda|Mujeres|97|Vejez|95 a 99|60
2023|16|Puente Aranda|Mujeres|38|Adultez|35 a 39|1891
2023|16|Puente Aranda|Mujeres|58|Adultez|55 a 59|1814
2023|16|Puente Aranda|Mujeres|74|Vejez|70 a 74|831
2023|16|Puente Aranda|Mujeres|66|Vejez|65 a 69|1293
2023|16|Puente Aranda|Mujeres|39|Adultez|35 a 39|1902
2023|16|Puente Aranda|Mujeres|91|Vejez|90 a 94|183
2023|16|Puente Aranda|Mujeres|30|Adultez|30 a 34|2302
2023|16|Puente Aranda|Mujeres|25|Juventud|25 a 29|2186
2023|16|Puente Aranda|Mujeres|98|Vejez|95 a 99|45
2023|16|Puente Aranda|Mujeres|3|Primera infancia|00 a 04|1211
2023|16|Puente Aranda|Mujeres|59|Adultez|55 a 59|1824
2023|16|Puente Aranda|Mujeres|13|Adolescencia|10 a 14|1298
2023|16|Puente Aranda|Mujeres|100|Vejez|100 o más|98
2023|16|Puente Aranda|Mujeres|41|Adultez|40 a 44|1869
2023|16|Puente Aranda|Mujeres|54|Adultez|50 a 54|1755
2023|16|Puente Aranda|Mujeres|35|Adultez|35 a 39|1986
2023|16|Puente Aranda|Mujeres|53|Adultez|50 a 54|1736
2023|16|Puente Aranda|Mujeres|51|Adultez|50 a 54|1660
2023|16|Puente Aranda|Mujeres|96|Vejez|95 a 99|75
2023|16|Puente Aranda|Mujeres|50|Adultez|50 a 54|1635
2023|16|Puente Aranda|Mujeres|71|Vejez|70 a 74|922
2023|16|Puente Aranda|Mujeres|80|Vejez|80 a 84|564
2023|16|Puente Aranda|Mujeres|84|Vejez|80 a 84|401
2023|16|Puente Aranda|Mujeres|32|Adultez|30 a 34|2263
2023|16|Puente Aranda|Mujeres|2|Primera infancia|00 a 04|1274
2023|16|Puente Aranda|Mujeres|5|Primera infancia|05 a 09|1115
2023|16|Puente Aranda|Mujeres|6|Infancia|05 a 09|1215
2023|16|Puente Aranda|Mujeres|14|Adolescencia|10 a 14|1334
2023|16|Puente Aranda|Mujeres|4|Primera infancia|00 a 04|1152
2023|16|Puente Aranda|Mujeres|52|Adultez|50 a 54|1610
2023|16|Puente Aranda|Mujeres|87|Vejez|85 a 89|321
2023|16|Puente Aranda|Mujeres|99|Vejez|95 a 99|33
2023|16|Puente Aranda|Mujeres|0|Primera infancia|00 a 04|1356
2023|16|Puente Aranda|Mujeres|29|Adultez|25 a 29|2352
2023|16|Puente Aranda|Mujeres|77|Vejez|75 a 79|656
2023|16|Puente Aranda|Mujeres|46|Adultez|45 a 49|1662
2023|16|Puente Aranda|Mujeres|76|Vejez|75 a 79|729
2023|16|Puente Aranda|Mujeres|24|Juventud|20 a 24|2071
2023|16|Puente Aranda|Mujeres|57|Adultez|55 a 59|1871
2023|16|Puente Aranda|Mujeres|94|Vejez|90 a 94|124
2023|16|Puente Aranda|Mujeres|8|Infancia|05 a 09|1194
2023|16|Puente Aranda|Mujeres|28|Juventud|25 a 29|2340
2023|16|Puente Aranda|Mujeres|43|Adultez|40 a 44|1749
2023|16|Puente Aranda|Mujeres|63|Vejez|60 a 64|1565
2023|16|Puente Aranda|Mujeres|70|Vejez|70 a 74|1055
2023|16|Puente Aranda|Mujeres|9|Infancia|05 a 09|1212
2023|16|Puente Aranda|Mujeres|10|Infancia|10 a 14|1273
2023|16|Puente Aranda|Mujeres|20|Juventud|20 a 24|1720
2023|16|Puente Aranda|Mujeres|27|Juventud|25 a 29|2350
2023|16|Puente Aranda|Mujeres|79|Vejez|75 a 79|596
2023|16|Puente Aranda|Mujeres|90|Vejez|90 a 94|192
2023|17|La Candelaria|Hombres|45|Adultez|45 a 49|111
2023|17|La Candelaria|Hombres|56|Adultez|55 a 59|101
2023|17|La Candelaria|Hombres|63|Vejez|60 a 64|96
2023|17|La Candelaria|Hombres|89|Vejez|85 a 89|12
2023|17|La Candelaria|Hombres|29|Adultez|25 a 29|169
2023|17|La Candelaria|Hombres|39|Adultez|35 a 39|139
2023|17|La Candelaria|Hombres|4|Primera infancia|00 a 04|65
2023|17|La Candelaria|Hombres|51|Adultez|50 a 54|99
2023|17|La Candelaria|Hombres|16|Adolescencia|15 a 19|105
2023|17|La Candelaria|Hombres|21|Juventud|20 a 24|280
2023|17|La Candelaria|Hombres|57|Adultez|55 a 59|98
2023|17|La Candelaria|Hombres|66|Vejez|65 a 69|88
2023|17|La Candelaria|Hombres|19|Juventud|15 a 19|436
2023|17|La Candelaria|Hombres|26|Juventud|25 a 29|149
2023|17|La Candelaria|Hombres|59|Adultez|55 a 59|103
2023|17|La Candelaria|Hombres|70|Vejez|70 a 74|67
2023|17|La Candelaria|Hombres|60|Vejez|60 a 64|104
2023|17|La Candelaria|Hombres|76|Vejez|75 a 79|42
2023|17|La Candelaria|Hombres|80|Vejez|80 a 84|18
2023|17|La Candelaria|Hombres|3|Primera infancia|00 a 04|52
2023|17|La Candelaria|Hombres|9|Infancia|05 a 09|83
2023|17|La Candelaria|Hombres|28|Juventud|25 a 29|153
2023|17|La Candelaria|Hombres|40|Adultez|40 a 44|123
2023|17|La Candelaria|Hombres|37|Adultez|35 a 39|125
2023|17|La Candelaria|Hombres|38|Adultez|35 a 39|167
2023|17|La Candelaria|Hombres|53|Adultez|50 a 54|93
2023|17|La Candelaria|Hombres|88|Vejez|85 a 89|16
2023|17|La Candelaria|Hombres|1|Primera infancia|00 a 04|56
2023|17|La Candelaria|Hombres|27|Juventud|25 a 29|164
2023|17|La Candelaria|Hombres|73|Vejez|70 a 74|45
2023|17|La Candelaria|Hombres|83|Vejez|80 a 84|21
2023|17|La Candelaria|Hombres|100|Vejez|100 o más|21
2023|17|La Candelaria|Hombres|79|Vejez|75 a 79|26
2023|17|La Candelaria|Hombres|0|Primera infancia|00 a 04|69
2023|17|La Candelaria|Hombres|85|Vejez|85 a 89|18
2023|17|La Candelaria|Hombres|5|Primera infancia|05 a 09|57
2023|17|La Candelaria|Hombres|22|Juventud|20 a 24|240
2023|17|La Candelaria|Hombres|52|Adultez|50 a 54|101
2023|17|La Candelaria|Hombres|69|Vejez|65 a 69|63
2023|17|La Candelaria|Hombres|68|Vejez|65 a 69|78
2023|17|La Candelaria|Hombres|36|Adultez|35 a 39|133
2023|17|La Candelaria|Hombres|47|Adultez|45 a 49|94
2023|17|La Candelaria|Hombres|94|Vejez|90 a 94|6
2023|17|La Candelaria|Hombres|33|Adultez|30 a 34|163
2023|17|La Candelaria|Hombres|35|Adultez|35 a 39|141
2023|17|La Candelaria|Hombres|54|Adultez|50 a 54|96
2023|17|La Candelaria|Hombres|43|Adultez|40 a 44|100
2023|17|La Candelaria|Hombres|23|Juventud|20 a 24|186
2023|17|La Candelaria|Hombres|71|Vejez|70 a 74|44
2023|17|La Candelaria|Hombres|14|Adolescencia|10 a 14|68
2023|17|La Candelaria|Hombres|24|Juventud|20 a 24|215
2023|17|La Candelaria|Hombres|62|Vejez|60 a 64|90
2023|17|La Candelaria|Hombres|74|Vejez|70 a 74|39
2023|17|La Candelaria|Hombres|82|Vejez|80 a 84|22
2023|17|La Candelaria|Hombres|86|Vejez|85 a 89|16
2023|17|La Candelaria|Hombres|17|Adolescencia|15 a 19|121
2023|17|La Candelaria|Hombres|92|Vejez|90 a 94|8
2023|17|La Candelaria|Hombres|31|Adultez|30 a 34|151
2023|17|La Candelaria|Hombres|90|Vejez|90 a 94|6
2023|17|La Candelaria|Hombres|6|Infancia|05 a 09|50
2023|17|La Candelaria|Hombres|72|Vejez|70 a 74|56
2023|17|La Candelaria|Hombres|8|Infancia|05 a 09|77
2023|17|La Candelaria|Hombres|81|Vejez|80 a 84|21
2023|17|La Candelaria|Hombres|42|Adultez|40 a 44|120
2023|17|La Candelaria|Hombres|77|Vejez|75 a 79|41
2023|17|La Candelaria|Hombres|95|Vejez|95 a 99|10
2023|17|La Candelaria|Hombres|96|Vejez|95 a 99|6
2023|17|La Candelaria|Hombres|20|Juventud|20 a 24|315
2023|17|La Candelaria|Hombres|91|Vejez|90 a 94|7
2023|17|La Candelaria|Hombres|10|Infancia|10 a 14|75
2023|17|La Candelaria|Hombres|46|Adultez|45 a 49|79
2023|17|La Candelaria|Hombres|34|Adultez|30 a 34|136
2023|17|La Candelaria|Hombres|41|Adultez|40 a 44|127
2023|17|La Candelaria|Hombres|55|Adultez|55 a 59|93
2023|17|La Candelaria|Hombres|67|Vejez|65 a 69|71
2023|17|La Candelaria|Hombres|30|Adultez|30 a 34|170
2023|17|La Candelaria|Hombres|18|Juventud|15 a 19|432
2023|17|La Candelaria|Hombres|98|Vejez|95 a 99|6
2023|17|La Candelaria|Hombres|15|Adolescencia|15 a 19|71
2023|17|La Candelaria|Hombres|97|Vejez|95 a 99|6
2023|17|La Candelaria|Hombres|11|Infancia|10 a 14|84
2023|17|La Candelaria|Hombres|25|Juventud|25 a 29|198
2023|17|La Candelaria|Hombres|32|Adultez|30 a 34|163
2023|17|La Candelaria|Hombres|49|Adultez|45 a 49|103
2023|17|La Candelaria|Hombres|50|Adultez|50 a 54|116
2023|17|La Candelaria|Hombres|75|Vejez|75 a 79|41
2023|17|La Candelaria|Hombres|87|Vejez|85 a 89|11
2023|17|La Candelaria|Hombres|2|Primera infancia|00 a 04|79
2023|17|La Candelaria|Hombres|7|Infancia|05 a 09|78
2023|17|La Candelaria|Hombres|44|Adultez|40 a 44|109
2023|17|La Candelaria|Hombres|93|Vejez|90 a 94|11
2023|17|La Candelaria|Hombres|78|Vejez|75 a 79|28
2023|17|La Candelaria|Hombres|99|Vejez|95 a 99|8
2023|17|La Candelaria|Hombres|13|Adolescencia|10 a 14|87
2023|17|La Candelaria|Hombres|58|Adultez|55 a 59|106
2023|17|La Candelaria|Hombres|64|Vejez|60 a 64|68
2023|17|La Candelaria|Hombres|84|Vejez|80 a 84|14
2023|17|La Candelaria|Hombres|12|Adolescencia|10 a 14|72
2023|17|La Candelaria|Hombres|61|Vejez|60 a 64|91
2023|17|La Candelaria|Hombres|65|Vejez|65 a 69|86
2023|17|La Candelaria|Hombres|48|Adultez|45 a 49|87
2023|17|La Candelaria|Mujeres|34|Adultez|30 a 34|133
2023|17|La Candelaria|Mujeres|17|Adolescencia|15 a 19|123
2023|17|La Candelaria|Mujeres|70|Vejez|70 a 74|69
2023|17|La Candelaria|Mujeres|84|Vejez|80 a 84|28
2023|17|La Candelaria|Mujeres|93|Vejez|90 a 94|12
2023|17|La Candelaria|Mujeres|35|Adultez|35 a 39|170
2023|17|La Candelaria|Mujeres|55|Adultez|55 a 59|137
2023|17|La Candelaria|Mujeres|73|Vejez|70 a 74|42
2023|17|La Candelaria|Mujeres|38|Adultez|35 a 39|138
2023|17|La Candelaria|Mujeres|67|Vejez|65 a 69|72
2023|17|La Candelaria|Mujeres|0|Primera infancia|00 a 04|69
2023|17|La Candelaria|Mujeres|3|Primera infancia|00 a 04|62
2023|17|La Candelaria|Mujeres|2|Primera infancia|00 a 04|80
2023|17|La Candelaria|Mujeres|19|Juventud|15 a 19|145
2023|17|La Candelaria|Mujeres|28|Juventud|25 a 29|180
2023|17|La Candelaria|Mujeres|39|Adultez|35 a 39|136
2023|17|La Candelaria|Mujeres|72|Vejez|70 a 74|47
2023|17|La Candelaria|Mujeres|79|Vejez|75 a 79|36
2023|17|La Candelaria|Mujeres|15|Adolescencia|15 a 19|92
2023|17|La Candelaria|Mujeres|27|Juventud|25 a 29|180
2023|17|La Candelaria|Mujeres|69|Vejez|65 a 69|75
2023|17|La Candelaria|Mujeres|83|Vejez|80 a 84|29
2023|17|La Candelaria|Mujeres|94|Vejez|90 a 94|9
2023|17|La Candelaria|Mujeres|23|Juventud|20 a 24|180
2023|17|La Candelaria|Mujeres|59|Adultez|55 a 59|113
2023|17|La Candelaria|Mujeres|76|Vejez|75 a 79|43
2023|17|La Candelaria|Mujeres|86|Vejez|85 a 89|19
2023|17|La Candelaria|Mujeres|92|Vejez|90 a 94|10
2023|17|La Candelaria|Mujeres|26|Juventud|25 a 29|174
2023|17|La Candelaria|Mujeres|29|Adultez|25 a 29|169
2023|17|La Candelaria|Mujeres|43|Adultez|40 a 44|110
2023|17|La Candelaria|Mujeres|6|Infancia|05 a 09|46
2023|17|La Candelaria|Mujeres|21|Juventud|20 a 24|185
2023|17|La Candelaria|Mujeres|30|Adultez|30 a 34|169
2023|17|La Candelaria|Mujeres|4|Primera infancia|00 a 04|50
2023|17|La Candelaria|Mujeres|7|Infancia|05 a 09|51
2023|17|La Candelaria|Mujeres|47|Adultez|45 a 49|109
2023|17|La Candelaria|Mujeres|14|Adolescencia|10 a 14|89
2023|17|La Candelaria|Mujeres|18|Juventud|15 a 19|138
2023|17|La Candelaria|Mujeres|60|Vejez|60 a 64|130
2023|17|La Candelaria|Mujeres|99|Vejez|95 a 99|5
2023|17|La Candelaria|Mujeres|1|Primera infancia|00 a 04|69
2023|17|La Candelaria|Mujeres|16|Adolescencia|15 a 19|88
2023|17|La Candelaria|Mujeres|62|Vejez|60 a 64|93
2023|17|La Candelaria|Mujeres|85|Vejez|85 a 89|21
2023|17|La Candelaria|Mujeres|24|Juventud|20 a 24|200
2023|17|La Candelaria|Mujeres|81|Vejez|80 a 84|29
2023|17|La Candelaria|Mujeres|100|Vejez|100 o más|17
2023|17|La Candelaria|Mujeres|13|Adolescencia|10 a 14|88
2023|17|La Candelaria|Mujeres|74|Vejez|70 a 74|62
2023|17|La Candelaria|Mujeres|61|Vejez|60 a 64|110
2023|17|La Candelaria|Mujeres|78|Vejez|75 a 79|41
2023|17|La Candelaria|Mujeres|8|Infancia|05 a 09|54
2023|17|La Candelaria|Mujeres|48|Adultez|45 a 49|117
2023|17|La Candelaria|Mujeres|66|Vejez|65 a 69|101
2023|17|La Candelaria|Mujeres|36|Adultez|35 a 39|141
2023|17|La Candelaria|Mujeres|45|Adultez|45 a 49|107
2023|17|La Candelaria|Mujeres|87|Vejez|85 a 89|14
2023|17|La Candelaria|Mujeres|9|Infancia|05 a 09|76
2023|17|La Candelaria|Mujeres|68|Vejez|65 a 69|86
2023|17|La Candelaria|Mujeres|97|Vejez|95 a 99|11
2023|17|La Candelaria|Mujeres|95|Vejez|95 a 99|10
2023|17|La Candelaria|Mujeres|32|Adultez|30 a 34|167
2023|17|La Candelaria|Mujeres|51|Adultez|50 a 54|132
2023|17|La Candelaria|Mujeres|25|Juventud|25 a 29|186
2023|17|La Candelaria|Mujeres|65|Vejez|65 a 69|84
2023|17|La Candelaria|Mujeres|82|Vejez|80 a 84|25
2023|17|La Candelaria|Mujeres|41|Adultez|40 a 44|120
2023|17|La Candelaria|Mujeres|56|Adultez|55 a 59|139
2023|17|La Candelaria|Mujeres|57|Adultez|55 a 59|121
2023|17|La Candelaria|Mujeres|80|Vejez|80 a 84|26
2023|17|La Candelaria|Mujeres|49|Adultez|45 a 49|120
2023|17|La Candelaria|Mujeres|50|Adultez|50 a 54|122
2023|17|La Candelaria|Mujeres|63|Vejez|60 a 64|91
2023|17|La Candelaria|Mujeres|42|Adultez|40 a 44|109
2023|17|La Candelaria|Mujeres|77|Vejez|75 a 79|36
2023|17|La Candelaria|Mujeres|88|Vejez|85 a 89|17
2023|17|La Candelaria|Mujeres|22|Juventud|20 a 24|174
2023|17|La Candelaria|Mujeres|52|Adultez|50 a 54|141
2023|17|La Candelaria|Mujeres|54|Adultez|50 a 54|133
2023|17|La Candelaria|Mujeres|58|Adultez|55 a 59|120
2023|17|La Candelaria|Mujeres|64|Vejez|60 a 64|101
2023|17|La Candelaria|Mujeres|89|Vejez|85 a 89|20
2023|17|La Candelaria|Mujeres|90|Vejez|90 a 94|12
2023|17|La Candelaria|Mujeres|12|Adolescencia|10 a 14|93
2023|17|La Candelaria|Mujeres|31|Adultez|30 a 34|152
2023|17|La Candelaria|Mujeres|40|Adultez|40 a 44|142
2023|17|La Candelaria|Mujeres|37|Adultez|35 a 39|116
2023|17|La Candelaria|Mujeres|53|Adultez|50 a 54|122
2023|17|La Candelaria|Mujeres|96|Vejez|95 a 99|10
2023|17|La Candelaria|Mujeres|71|Vejez|70 a 74|54
2023|17|La Candelaria|Mujeres|11|Infancia|10 a 14|85
2023|17|La Candelaria|Mujeres|20|Juventud|20 a 24|144
2023|17|La Candelaria|Mujeres|98|Vejez|95 a 99|9
2023|17|La Candelaria|Mujeres|46|Adultez|45 a 49|95
2023|17|La Candelaria|Mujeres|75|Vejez|75 a 79|40
2023|17|La Candelaria|Mujeres|5|Primera infancia|05 a 09|59
2023|17|La Candelaria|Mujeres|10|Infancia|10 a 14|62
2023|17|La Candelaria|Mujeres|33|Adultez|30 a 34|142
2023|17|La Candelaria|Mujeres|44|Adultez|40 a 44|124
2023|17|La Candelaria|Mujeres|91|Vejez|90 a 94|14
2023|18|Rafael Uribe Uribe|Hombres|32|Adultez|30 a 34|3661
2023|18|Rafael Uribe Uribe|Hombres|47|Adultez|45 a 49|2192
2023|18|Rafael Uribe Uribe|Hombres|45|Adultez|45 a 49|2456
2023|18|Rafael Uribe Uribe|Hombres|58|Adultez|55 a 59|1940
2023|18|Rafael Uribe Uribe|Hombres|0|Primera infancia|00 a 04|3079
2023|18|Rafael Uribe Uribe|Hombres|14|Adolescencia|10 a 14|2591
2023|18|Rafael Uribe Uribe|Hombres|55|Adultez|55 a 59|2005
2023|18|Rafael Uribe Uribe|Hombres|18|Juventud|15 a 19|2748
2023|18|Rafael Uribe Uribe|Hombres|43|Adultez|40 a 44|2709
2023|18|Rafael Uribe Uribe|Hombres|11|Infancia|10 a 14|2542
2023|18|Rafael Uribe Uribe|Hombres|30|Adultez|30 a 34|3817
2023|18|Rafael Uribe Uribe|Hombres|49|Adultez|45 a 49|2090
2023|18|Rafael Uribe Uribe|Hombres|51|Adultez|50 a 54|1962
2023|18|Rafael Uribe Uribe|Hombres|100|Vejez|100 o más|22
2023|18|Rafael Uribe Uribe|Hombres|52|Adultez|50 a 54|2034
2023|18|Rafael Uribe Uribe|Hombres|76|Vejez|75 a 79|634
2023|18|Rafael Uribe Uribe|Hombres|63|Vejez|60 a 64|1623
2023|18|Rafael Uribe Uribe|Hombres|74|Vejez|70 a 74|728
2023|18|Rafael Uribe Uribe|Hombres|95|Vejez|95 a 99|37
2023|18|Rafael Uribe Uribe|Hombres|59|Adultez|55 a 59|1883
2023|18|Rafael Uribe Uribe|Hombres|83|Vejez|80 a 84|301
2023|18|Rafael Uribe Uribe|Hombres|86|Vejez|85 a 89|180
2023|18|Rafael Uribe Uribe|Hombres|1|Primera infancia|00 a 04|3042
2023|18|Rafael Uribe Uribe|Hombres|2|Primera infancia|00 a 04|2972
2023|18|Rafael Uribe Uribe|Hombres|28|Juventud|25 a 29|3894
2023|18|Rafael Uribe Uribe|Hombres|72|Vejez|70 a 74|845
2023|18|Rafael Uribe Uribe|Hombres|8|Infancia|05 a 09|2567
2023|18|Rafael Uribe Uribe|Hombres|23|Juventud|20 a 24|3288
2023|18|Rafael Uribe Uribe|Hombres|96|Vejez|95 a 99|26
2023|18|Rafael Uribe Uribe|Hombres|80|Vejez|80 a 84|397
2023|18|Rafael Uribe Uribe|Hombres|9|Infancia|05 a 09|2584
2023|18|Rafael Uribe Uribe|Hombres|79|Vejez|75 a 79|412
2023|18|Rafael Uribe Uribe|Hombres|42|Adultez|40 a 44|2689
2023|18|Rafael Uribe Uribe|Hombres|69|Vejez|65 a 69|1124
2023|18|Rafael Uribe Uribe|Hombres|77|Vejez|75 a 79|567
2023|18|Rafael Uribe Uribe|Hombres|20|Juventud|20 a 24|2884
2023|18|Rafael Uribe Uribe|Hombres|89|Vejez|85 a 89|112
2023|18|Rafael Uribe Uribe|Hombres|5|Primera infancia|05 a 09|2523
2023|18|Rafael Uribe Uribe|Hombres|35|Adultez|35 a 39|3209
2023|18|Rafael Uribe Uribe|Hombres|61|Vejez|60 a 64|1796
2023|18|Rafael Uribe Uribe|Hombres|38|Adultez|35 a 39|2897
2023|18|Rafael Uribe Uribe|Hombres|50|Adultez|50 a 54|2086
2023|18|Rafael Uribe Uribe|Hombres|97|Vejez|95 a 99|22
2023|18|Rafael Uribe Uribe|Hombres|16|Adolescencia|15 a 19|2611
2023|18|Rafael Uribe Uribe|Hombres|75|Vejez|75 a 79|688
2023|18|Rafael Uribe Uribe|Hombres|92|Vejez|90 a 94|76
2023|18|Rafael Uribe Uribe|Hombres|26|Juventud|25 a 29|3772
2023|18|Rafael Uribe Uribe|Hombres|37|Adultez|35 a 39|3047
2023|18|Rafael Uribe Uribe|Hombres|6|Infancia|05 a 09|2527
2023|18|Rafael Uribe Uribe|Hombres|24|Juventud|20 a 24|3337
2023|18|Rafael Uribe Uribe|Hombres|60|Vejez|60 a 64|1859
2023|18|Rafael Uribe Uribe|Hombres|22|Juventud|20 a 24|3135
2023|18|Rafael Uribe Uribe|Hombres|85|Vejez|85 a 89|218
2023|18|Rafael Uribe Uribe|Hombres|31|Adultez|30 a 34|3629
2023|18|Rafael Uribe Uribe|Hombres|27|Juventud|25 a 29|3895
2023|18|Rafael Uribe Uribe|Hombres|81|Vejez|80 a 84|364
2023|18|Rafael Uribe Uribe|Hombres|99|Vejez|95 a 99|9
2023|18|Rafael Uribe Uribe|Hombres|4|Primera infancia|00 a 04|2801
2023|18|Rafael Uribe Uribe|Hombres|19|Juventud|15 a 19|2938
2023|18|Rafael Uribe Uribe|Hombres|53|Adultez|50 a 54|2014
2023|18|Rafael Uribe Uribe|Hombres|15|Adolescencia|15 a 19|2528
2023|18|Rafael Uribe Uribe|Hombres|73|Vejez|70 a 74|802
2023|18|Rafael Uribe Uribe|Hombres|39|Adultez|35 a 39|2932
2023|18|Rafael Uribe Uribe|Hombres|84|Vejez|80 a 84|238
2023|18|Rafael Uribe Uribe|Hombres|3|Primera infancia|00 a 04|2886
2023|18|Rafael Uribe Uribe|Hombres|40|Adultez|40 a 44|2910
2023|18|Rafael Uribe Uribe|Hombres|48|Adultez|45 a 49|2164
2023|18|Rafael Uribe Uribe|Hombres|70|Vejez|70 a 74|1073
2023|18|Rafael Uribe Uribe|Hombres|13|Adolescencia|10 a 14|2564
2023|18|Rafael Uribe Uribe|Hombres|12|Adolescencia|10 a 14|2555
2023|18|Rafael Uribe Uribe|Hombres|41|Adultez|40 a 44|2806
2023|18|Rafael Uribe Uribe|Hombres|68|Vejez|65 a 69|1240
2023|18|Rafael Uribe Uribe|Hombres|33|Adultez|30 a 34|3394
2023|18|Rafael Uribe Uribe|Hombres|66|Vejez|65 a 69|1390
2023|18|Rafael Uribe Uribe|Hombres|82|Vejez|80 a 84|320
2023|18|Rafael Uribe Uribe|Hombres|88|Vejez|85 a 89|164
2023|18|Rafael Uribe Uribe|Hombres|54|Adultez|50 a 54|1926
2023|18|Rafael Uribe Uribe|Hombres|44|Adultez|40 a 44|2579
2023|18|Rafael Uribe Uribe|Hombres|67|Vejez|65 a 69|1262
2023|18|Rafael Uribe Uribe|Hombres|71|Vejez|70 a 74|955
2023|18|Rafael Uribe Uribe|Hombres|29|Adultez|25 a 29|3869
2023|18|Rafael Uribe Uribe|Hombres|34|Adultez|30 a 34|3279
2023|18|Rafael Uribe Uribe|Hombres|78|Vejez|75 a 79|526
2023|18|Rafael Uribe Uribe|Hombres|91|Vejez|90 a 94|90
2023|18|Rafael Uribe Uribe|Hombres|17|Adolescencia|15 a 19|2733
2023|18|Rafael Uribe Uribe|Hombres|57|Adultez|55 a 59|2018
2023|18|Rafael Uribe Uribe|Hombres|56|Adultez|55 a 59|1986
2023|18|Rafael Uribe Uribe|Hombres|90|Vejez|90 a 94|103
2023|18|Rafael Uribe Uribe|Hombres|25|Juventud|25 a 29|3574
2023|18|Rafael Uribe Uribe|Hombres|46|Adultez|45 a 49|2353
2023|18|Rafael Uribe Uribe|Hombres|65|Vejez|65 a 69|1434
2023|18|Rafael Uribe Uribe|Hombres|10|Infancia|10 a 14|2552
2023|18|Rafael Uribe Uribe|Hombres|64|Vejez|60 a 64|1588
2023|18|Rafael Uribe Uribe|Hombres|7|Infancia|05 a 09|2464
2023|18|Rafael Uribe Uribe|Hombres|93|Vejez|90 a 94|60
2023|18|Rafael Uribe Uribe|Hombres|21|Juventud|20 a 24|3012
2023|18|Rafael Uribe Uribe|Hombres|36|Adultez|35 a 39|3075
2023|18|Rafael Uribe Uribe|Hombres|62|Vejez|60 a 64|1730
2023|18|Rafael Uribe Uribe|Hombres|87|Vejez|85 a 89|159
2023|18|Rafael Uribe Uribe|Hombres|98|Vejez|95 a 99|16
2023|18|Rafael Uribe Uribe|Hombres|94|Vejez|90 a 94|49
2023|18|Rafael Uribe Uribe|Mujeres|14|Adolescencia|10 a 14|2464
2023|18|Rafael Uribe Uribe|Mujeres|79|Vejez|75 a 79|632
2023|18|Rafael Uribe Uribe|Mujeres|70|Vejez|70 a 74|1293
2023|18|Rafael Uribe Uribe|Mujeres|97|Vejez|95 a 99|48
2023|18|Rafael Uribe Uribe|Mujeres|3|Primera infancia|00 a 04|2805
2023|18|Rafael Uribe Uribe|Mujeres|8|Infancia|05 a 09|2409
2023|18|Rafael Uribe Uribe|Mujeres|90|Vejez|90 a 94|168
2023|18|Rafael Uribe Uribe|Mujeres|25|Juventud|25 a 29|3524
2023|18|Rafael Uribe Uribe|Mujeres|74|Vejez|70 a 74|937
2023|18|Rafael Uribe Uribe|Mujeres|85|Vejez|85 a 89|321
2023|18|Rafael Uribe Uribe|Mujeres|38|Adultez|35 a 39|2880
2023|18|Rafael Uribe Uribe|Mujeres|1|Primera infancia|00 a 04|2922
2023|18|Rafael Uribe Uribe|Mujeres|30|Adultez|30 a 34|3459
2023|18|Rafael Uribe Uribe|Mujeres|92|Vejez|90 a 94|120
2023|18|Rafael Uribe Uribe|Mujeres|95|Vejez|95 a 99|68
2023|18|Rafael Uribe Uribe|Mujeres|76|Vejez|75 a 79|845
2023|18|Rafael Uribe Uribe|Mujeres|96|Vejez|95 a 99|63
2023|18|Rafael Uribe Uribe|Mujeres|34|Adultez|30 a 34|3121
2023|18|Rafael Uribe Uribe|Mujeres|20|Juventud|20 a 24|2862
